".Bolivar County, Mississippi",34145.00,34153.00,34106.00,33807.00,33997.00,33979.00,33818.00,33230.00,32549.00,31718.00,31115.00,30628.00
".Calhoun County, Mississippi",14962.00,14957.00,14968.00,14905.00,14829.00,14708.00,14699.00,14639.00,14553.00,14508.00,14432.00,14361.00
".Carroll County, Mississippi",10597.00,10597.00,10602.00,10435.00,10400.00,10323.00,10235.00,10203.00,10186.00,10094.00,9920.00,9947.00
".Chickasaw County, Mississippi",17392.00,17392.00,17440.00,17500.00,17502.00,17384.00,17404.00,17395.00,17224.00,17144.00,17100.00,17103.00
".Choctaw County, Mississippi",8547.00,8551.00,8572.00,8450.00,8428.00,8461.00,8388.00,8372.00,8299.00,8240.00,8265.00,8210.00
".Claiborne County, Mississippi",9604.00,9597.00,9581.00,9780.00,9353.00,9143.00,9167.00,9209.00,9152.00,9026.00,9072.00,8988.00
".Clarke County, Mississippi",16732.00,16728.00,16727.00,16695.00,16529.00,16417.00,16276.00,16022.00,15896.00,15805.00,15585.00,15541.00
".Clay County, Mississippi",20634.00,20648.00,20560.00,20496.00,20397.00,20355.00,20146.00,20005.00,19854.00,19621.00,19404.00,19316.00
".Coahoma County, Mississippi",26151.00,26145.00,26106.00,25851.00,25616.00,25182.00,24840.00,24500.00,23834.00,23214.00,22605.00,22124.00
".Copiah County, Mississippi",29449.00,29448.00,29434.00,29278.00,29047.00,28941.00,28977.00,28865.00,28647.00,28528.00,28400.00,28065.00
".Covington County, Mississippi",19568.00,19573.00,19577.00,19485.00,19443.00,19208.00,19151.00,19243.00,19174.00,19014.00,18825.00,18636.00
".DeSoto County, Mississippi",161252.00,161267.00,161778.00,164075.00,166426.00,168370.00,170760.00,173271.00,175721.00,179005.00,181932.00,184945.00
".Forrest County, Mississippi",74934.00,74862.00,74941.00,75790.00,76412.00,76584.00,75822.00,75593.00,75564.00,75155.00,74912.00,74897.00
".Franklin County, Mississippi",8118.00,8118.00,8110.00,7984.00,7901.00,7876.00,7775.00,7729.00,7709.00,7754.00,7758.00,7713.00
".George County, Mississippi",22578.00,22583.00,22655.00,22856.00,22915.00,23213.00,23321.00,23378.00,23645.00,23951.00,24110.00,24500.00
".Greene County, Mississippi",14400.00,14391.00,14389.00,14323.00,14333.00,14288.00,14340.00,13549.00,13566.00,13529.00,13996.00,13586.00
".Grenada County, Mississippi",21906.00,21898.00,21835.00,21603.00,21614.00,21529.00,21596.00,21444.00,21219.00,21037.00,20984.00,20758.00
".Hancock County, Mississippi",43929.00,44023.00,44089.00,44744.00,45263.00,45522.00,45980.00,46305.00,46643.00,46949.00,47278.00,47632.00
".Harrison County, Mississippi",187105.00,187109.00,187859.00,191070.00,193540.00,196134.00,198340.00,200674.00,202504.00,204966.00,206284.00,208080.00
".Hinds County, Mississippi",245285.00,245364.00,245720.00,248205.00,247997.00,246250.00,245291.00,244216.00,242176.00,239929.00,235824.00,231840.00
".Holmes County, Mississippi",19198.00,19483.00,19405.00,19081.00,18919.00,18802.00,18510.00,18367.00,18017.00,17849.00,17444.00,17010.00
".Humphreys County, Mississippi",9375.00,9373.00,9334.00,9315.00,9211.00,8963.00,8793.00,8705.00,8588.00,8333.00,8256.00,8064.00
".Issaquena County, Mississippi",1406.00,1399.00,1386.00,1388.00,1396.00,1406.00,1387.00,1337.00,1326.00,1341.00,1307.00,1327.00
".Itawamba County, Mississippi",23401.00,23401.00,23419.00,23269.00,23299.00,23373.00,23397.00,23543.00,23416.00,23499.00,23461.00,23390.00
".Jackson County, Mississippi",139668.00,139669.00,139469.00,140029.00,139949.00,140324.00,141432.00,141354.00,141535.00,142246.00,143127.00,143617.00
".Jasper County, Mississippi",17062.00,17073.00,17018.00,16862.00,16564.00,16496.00,16536.00,16554.00,16588.00,16574.00,16425.00,16383.00
".Jefferson County, Mississippi",7726.00,7732.00,7721.00,7595.00,7679.00,7655.00,7579.00,7503.00,7312.00,7227.00,7093.00,6990.00
".Jefferson Davis County, Mississippi",12487.00,12471.00,12462.00,12161.00,12067.00,11944.00,11815.00,11632.00,11436.00,11284.00,11215.00,11128.00
".Jones County, Mississippi",67761.00,67768.00,67809.00,67927.00,68419.00,68954.00,68396.00,68629.00,68473.00,68364.00,68196.00,68098.00
".Kemper County, Mississippi",10456.00,10438.00,10449.00,10289.00,10389.00,10294.00,10222.00,10111.00,10035.00,10093.00,9733.00,9742.00
".Lafayette County, Mississippi",47351.00,47361.00,47568.00,48403.00,50221.00,51565.00,52032.00,52736.00,53476.00,54178.00,53542.00,54019.00
".Lamar County, Mississippi",55658.00,55732.00,56104.00,57375.00,58143.00,59170.00,60153.00,60966.00,61364.00,61536.00,62637.00,63343.00
".Lauderdale County, Mississippi",80261.00,80280.00,80396.00,80648.00,80259.00,80228.00,79266.00,78348.00,77376.00,76309.00,75238.00,74125.00
".Lawrence County, Mississippi",12929.00,12951.00,12928.00,12748.00,12688.00,12597.00,12623.00,12691.00,12812.00,12629.00,12448.00,12586.00
".Leake County, Mississippi",23805.00,23803.00,23738.00,23256.00,23195.00,23267.00,23181.00,22777.00,22789.00,22819.00,22791.00,22786.00
".Lee County, Mississippi",82910.00,82910.00,82880.00,84033.00,84798.00,84970.00,84763.00,84740.00,84837.00,85071.00,85276.00,85436.00
".Leflore County, Mississippi",32317.00,32382.00,32418.00,32065.00,30793.00,30746.00,30707.00,30241.00,29779.00,29292.00,28616.00,28183.00
".Lincoln County, Mississippi",34869.00,34866.00,34896.00,34871.00,34846.00,34725.00,34733.00,34522.00,34375.00,34340.00,34210.00,34153.00
".Lowndes County, Mississippi",59779.00,59779.00,59796.00,59615.00,59604.00,59803.00,59804.00,59697.00,59549.00,59147.00,58760.00,58595.00
".Madison County, Mississippi",95203.00,95203.00,95538.00,96956.00,98059.00,99485.00,100841.00,102453.00,103852.00,104584.00,105648.00,106272.00
".Marion County, Mississippi",27088.00,27080.00,26992.00,26672.00,26326.00,26055.00,25674.00,25412.00,25106.00,25108.00,24752.00,24573.00
".Marshall County, Mississippi",37144.00,37151.00,37062.00,36756.00,36551.00,36457.00,36173.00,35891.00,35785.00,35590.00,35436.00,35294.00
".Monroe County, Mississippi",36989.00,36979.00,36922.00,36606.00,36409.00,36148.00,36055.00,35823.00,35897.00,35851.00,35543.00,35252.00
".Montgomery County, Mississippi",10925.00,10933.00,10898.00,10775.00,10604.00,10579.00,10363.00,10195.00,10235.00,10143.00,9994.00,9775.00
".Neshoba County, Mississippi",29676.00,29692.00,29695.00,29757.00,29742.00,29533.00,29460.00,29481.00,29473.00,29435.00,29151.00,29118.00
".Newton County, Mississippi",21720.00,21715.00,21659.00,21419.00,21495.00,21518.00,21706.00,21569.00,21461.00,21396.00,21355.00,21018.00
".Noxubee County, Mississippi",11545.00,11546.00,11482.00,11295.00,11153.00,11055.00,11067.00,10942.00,10879.00,10711.00,10550.00,10417.00
".Oktibbeha County, Mississippi",47671.00,47657.00,47723.00,47764.00,48822.00,49105.00,49061.00,49510.00,49534.00,49678.00,49249.00,49587.00
".Panola County, Mississippi",34707.00,34698.00,34640.00,34475.00,34425.00,34395.00,34450.00,34202.00,34241.00,34158.00,34156.00,34192.00
".Pearl River County, Mississippi",55834.00,55739.00,55693.00,55441.00,54999.00,54833.00,55121.00,54944.00,55037.00,55255.00,55323.00,55535.00
".Perry County, Mississippi",12250.00,12251.00,12234.00,12151.00,11996.00,12009.00,12053.00,12071.00,12056.00,12014.00,11918.00,11973.00
".Pike County, Mississippi",40404.00,40401.00,40441.00,40433.00,40089.00,39939.00,39948.00,39890.00,39592.00,39510.00,39380.00,39288.00
".Pontotoc County, Mississippi",29957.00,29946.00,30047.00,29773.00,30295.00,30667.00,30783.00,30857.00,31470.00,31709.00,31881.00,32174.00
".Prentiss County, Mississippi",25276.00,25274.00,25225.00,25359.00,25354.00,25467.00,25405.00,25440.00,25405.00,25215.00,25088.00,25126.00
".Quitman County, Mississippi",8223.00,8222.00,8158.00,8056.00,7803.00,7818.00,7690.00,7511.00,7368.00,7208.00,7055.00,6792.00
".Rankin County, Mississippi",141617.00,142052.00,142515.00,144207.00,145809.00,147321.00,148426.00,149447.00,151514.00,152904.00,154250.00,155271.00
".Scott County, Mississippi",28264.00,28260.00,28335.00,28377.00,28355.00,28328.00,28543.00,28432.00,28351.00,28436.00,28319.00,28124.00
".Sharkey County, Mississippi",4916.00,4916.00,4886.00,4875.00,4786.00,4677.00,4611.00,4563.00,4513.00,4415.00,4375.00,4321.00
".Simpson County, Mississippi",27503.00,27500.00,27526.00,27405.00,27424.00,27531.00,27512.00,27169.00,26992.00,26905.00,26717.00,26658.00
".Smith County, Mississippi",16491.00,16488.00,16498.00,16527.00,16337.00,16229.00,16210.00,16079.00,15949.00,16073.00,16029.00,15916.00
".Stone County, Mississippi",17786.00,17790.00,17907.00,17901.00,18051.00,17960.00,18089.00,18271.00,18183.00,18593.00,17997.00,18336.00
".Sunflower County, Mississippi",29450.00,29383.00,28981.00,28521.00,28407.00,27906.00,27405.00,26877.00,26493.00,26142.00,26211.00,25110.00
".Tallahatchie County, Mississippi",15378.00,15385.00,15339.00,15312.00,15013.00,14942.00,14685.00,14582.00,14342.00,14094.00,13961.00,13809.00
".Tate County, Mississippi",28886.00,28872.00,28987.00,28742.00,28526.00,28347.00,28248.00,28465.00,28306.00,28581.00,28347.00,28321.00
".Tippah County, Mississippi",22232.00,22232.00,22184.00,22038.00,21911.00,21999.00,21972.00,22018.00,22063.00,21953.00,22039.00,22015.00
".Tishomingo County, Mississippi",19593.00,19603.00,19629.00,19635.00,19618.00,19504.00,19427.00,19481.00,19442.00,19518.00,19383.00,19383.00
".Tunica County, Mississippi",10778.00,10778.00,10765.00,10590.00,10438.00,10454.00,10496.00,10264.00,10139.00,9984.00,9922.00,9632.00
".Union County, Mississippi",27134.00,27143.00,27151.00,27315.00,27349.00,27771.00,28157.00,28311.00,28308.00,28486.00,28615.00,28815.00
".Walthall County, Mississippi",15443.00,15440.00,15396.00,15372.00,15068.00,14852.00,14842.00,14601.00,14556.00,14505.00,14436.00,14286.00
".Warren County, Mississippi",48773.00,48770.00,48834.00,48318.00,48215.00,48289.00,47941.00,47481.00,46958.00,46682.00,46093.00,45381.00
".Washington County, Mississippi",51137.00,51135.00,51097.00,50455.00,50019.00,49661.00,49008.00,47959.00,47183.00,46197.00,45036.00,43909.00
".Wayne County, Mississippi",20747.00,20747.00,20772.00,20618.00,20616.00,20461.00,20456.00,20497.00,20460.00,20430.00,20296.00,20183.00
".Webster County, Mississippi",10253.00,10264.00,10268.00,10192.00,10088.00,9947.00,9995.00,9873.00,9758.00,9732.00,9788.00,9689.00
".Wilkinson County, Mississippi",9878.00,9878.00,9863.00,9583.00,9458.00,9340.00,9187.00,9089.00,9020.00,8855.00,8781.00,8630.00
".Winston County, Mississippi",19198.00,19201.00,19203.00,19044.00,18977.00,18757.00,18601.00,18447.00,18340.00,18237.00,18164.00,17955.00
".Yalobusha County, Mississippi",12678.00,12678.00,12626.00,12518.00,12390.00,12377.00,12306.00,12458.00,12461.00,12449.00,12361.00,12108.00
".Yazoo County, Mississippi",28065.00,28065.00,28134.00,28277.00,28330.00,27995.00,27800.00,27411.00,27972.00,28659.00,29093.00,29690.00
".Adair County, Missouri",25607.00,25606.00,25625.00,25657.00,25675.00,25703.00,25521.00,25353.00,25244.00,25429.00,25476.00,25343.00
".Andrew County, Missouri",17291.00,17296.00,17344.00,17199.00,17311.00,17305.00,17282.00,17314.00,17351.00,17474.00,17662.00,17712.00
".Atchison County, Missouri",5685.00,5683.00,5656.00,5573.00,5513.00,5422.00,5357.00,5295.00,5281.00,5243.00,5183.00,5143.00
".Audrain County, Missouri",25529.00,25531.00,25453.00,25527.00,25524.00,25545.00,25816.00,25950.00,25870.00,25590.00,25423.00,25388.00
".Barry County, Missouri",35597.00,35601.00,35555.00,35347.00,35333.00,35331.00,35321.00,35293.00,35226.00,35631.00,35712.00,35789.00
".Barton County, Missouri",12402.00,12396.00,12383.00,12342.00,12294.00,12175.00,11981.00,11825.00,11825.00,11793.00,11790.00,11754.00
".Bates County, Missouri",17049.00,17047.00,17028.00,16965.00,16616.00,16428.00,16515.00,16362.00,16351.00,16293.00,16304.00,16172.00
".Benton County, Missouri",19056.00,19057.00,19096.00,19033.00,18991.00,18941.00,18877.00,18791.00,18934.00,19072.00,19297.00,19443.00
".Bollinger County, Missouri",12363.00,12358.00,12342.00,12376.00,12442.00,12481.00,12415.00,12316.00,12205.00,12280.00,12189.00,12133.00
".Boone County, Missouri",162642.00,162652.00,163203.00,166257.00,168807.00,170975.00,172799.00,174404.00,176315.00,178012.00,179061.00,180463.00
".Buchanan County, Missouri",89201.00,89191.00,89072.00,89728.00,89930.00,89826.00,89600.00,89082.00,89032.00,88660.00,88163.00,87364.00
".Butler County, Missouri",42794.00,42792.00,42786.00,42990.00,42986.00,42961.00,42849.00,42829.00,42769.00,42618.00,42587.00,42478.00
".Caldwell County, Missouri",9424.00,9418.00,9428.00,9278.00,9088.00,9040.00,8998.00,9002.00,9043.00,9059.00,9071.00,9020.00
".Callaway County, Missouri",44332.00,44331.00,44310.00,44304.00,44399.00,44528.00,44633.00,44699.00,45069.00,44982.00,44954.00,44743.00
".Camden County, Missouri",44002.00,44016.00,44078.00,43824.00,44197.00,44294.00,44555.00,44735.00,44906.00,45473.00,45913.00,46305.00
".Cape Girardeau County, Missouri",75674.00,75674.00,75899.00,76614.00,77051.00,77458.00,77907.00,78238.00,78445.00,78261.00,78638.00,78871.00
".Carroll County, Missouri",9295.00,9294.00,9282.00,9253.00,9078.00,9055.00,8956.00,8879.00,8844.00,8779.00,8726.00,8679.00
".Carter County, Missouri",6265.00,6267.00,6294.00,6332.00,6273.00,6343.00,6286.00,6280.00,6210.00,6179.00,6083.00,5982.00
".Cass County, Missouri",99478.00,99500.00,99754.00,99998.00,100435.00,100676.00,100828.00,101339.00,102622.00,103477.00,104769.00,105780.00
".Cedar County, Missouri",13982.00,13982.00,13969.00,13912.00,13909.00,13773.00,13784.00,13782.00,13876.00,14070.00,14136.00,14349.00
".Chariton County, Missouri",7831.00,7811.00,7831.00,7738.00,7673.00,7634.00,7670.00,7576.00,7501.00,7457.00,7457.00,7426.00
".Christian County, Missouri",77422.00,77414.00,77841.00,78649.00,79658.00,80621.00,81820.00,83077.00,84184.00,85392.00,87044.00,88595.00
".Clark County, Missouri",7139.00,7129.00,7135.00,7025.00,6965.00,6898.00,6886.00,6808.00,6739.00,6720.00,6833.00,6797.00
".Clay County, Missouri",221939.00,221906.00,222650.00,225243.00,227579.00,230306.00,233008.00,235161.00,238583.00,242527.00,246360.00,249948.00
".Clinton County, Missouri",20743.00,20743.00,20740.00,20678.00,20560.00,20562.00,20261.00,20581.00,20548.00,20551.00,20435.00,20387.00
".Cole County, Missouri",75990.00,75975.00,76150.00,76495.00,76477.00,76722.00,76647.00,76818.00,76702.00,76632.00,76720.00,76745.00
".Cooper County, Missouri",17601.00,17604.00,17603.00,17554.00,17537.00,17610.00,17564.00,17614.00,17702.00,17647.00,17626.00,17709.00
".Crawford County, Missouri",24696.00,24719.00,24630.00,24815.00,24780.00,24530.00,24633.00,24511.00,24265.00,24107.00,23968.00,23920.00
".Dade County, Missouri",7883.00,7879.00,7839.00,7766.00,7558.00,7531.00,7596.00,7574.00,7606.00,7586.00,7564.00,7561.00
".Dallas County, Missouri",16777.00,16769.00,16722.00,16687.00,16694.00,16458.00,16335.00,16344.00,16381.00,16699.00,16782.00,16878.00
".Daviess County, Missouri",8433.00,8429.00,8449.00,8295.00,8299.00,8300.00,8322.00,8283.00,8224.00,8358.00,8334.00,8278.00
".DeKalb County, Missouri",12892.00,12884.00,12895.00,12813.00,12777.00,12628.00,12539.00,12540.00,12496.00,12532.00,12515.00,12547.00
".Dent County, Missouri",15657.00,15692.00,15740.00,15621.00,15658.00,15742.00,15635.00,15656.00,15454.00,15497.00,15547.00,15573.00
".Douglas County, Missouri",13684.00,13686.00,13651.00,13632.00,13574.00,13440.00,13521.00,13356.00,13353.00,13276.00,13359.00,13185.00
".Dunklin County, Missouri",31953.00,31957.00,31950.00,32010.00,31841.00,31724.00,31303.00,30844.00,30562.00,30121.00,29478.00,29131.00
".Franklin County, Missouri",101492.00,101468.00,101428.00,101618.00,101329.00,101712.00,101915.00,102251.00,102704.00,103315.00,103716.00,103967.00
".Gasconade County, Missouri",15222.00,15206.00,15202.00,15071.00,14907.00,14806.00,14804.00,14742.00,14746.00,14683.00,14680.00,14706.00
".Gentry County, Missouri",6738.00,6740.00,6750.00,6823.00,6769.00,6736.00,6757.00,6654.00,6624.00,6634.00,6598.00,6571.00
".Greene County, Missouri",275174.00,275179.00,275309.00,277446.00,280447.00,283605.00,285241.00,287312.00,287818.00,289512.00,291054.00,293086.00
".Grundy County, Missouri",10261.00,10260.00,10253.00,10252.00,10331.00,10346.00,10182.00,10031.00,10111.00,9991.00,9975.00,9850.00
".Harrison County, Missouri",8957.00,8961.00,8967.00,8885.00,8724.00,8710.00,8632.00,8622.00,8579.00,8506.00,8394.00,8352.00
".Henry County, Missouri",22272.00,22291.00,22264.00,22253.00,22225.00,22116.00,22048.00,21725.00,21625.00,21695.00,21808.00,21824.00
".Hickory County, Missouri",9627.00,9629.00,9646.00,9615.00,9443.00,9347.00,9292.00,9266.00,9356.00,9395.00,9458.00,9544.00
".Holt County, Missouri",4912.00,4912.00,4915.00,4839.00,4680.00,4591.00,4530.00,4483.00,4453.00,4407.00,4412.00,4403.00
".Howard County, Missouri",10144.00,10142.00,10141.00,10219.00,10196.00,10239.00,10129.00,10134.00,10032.00,10066.00,10059.00,10001.00
".Howell County, Missouri",40400.00,40386.00,40552.00,40584.00,40537.00,40236.00,40122.00,40070.00,40132.00,40074.00,40126.00,40117.00
".Iron County, Missouri",10630.00,10615.00,10592.00,10620.00,10548.00,10461.00,10362.00,10203.00,10123.00,10181.00,10187.00,10125.00
".Jackson County, Missouri",674158.00,674166.00,674845.00,675553.00,677417.00,679841.00,683014.00,686783.00,692430.00,698072.00,700784.00,703011.00
".Jasper County, Missouri",117404.00,117391.00,117656.00,115283.00,115770.00,116766.00,117742.00,118548.00,119219.00,120048.00,120455.00,121328.00
".Jefferson County, Missouri",218733.00,218722.00,219128.00,219594.00,219853.00,220870.00,222006.00,223116.00,223377.00,223769.00,224410.00,225081.00
".Johnson County, Missouri",52595.00,52565.00,52686.00,53297.00,54124.00,54139.00,54010.00,53496.00,53497.00,53735.00,53621.00,54062.00
".Knox County, Missouri",4131.00,4131.00,4125.00,4125.00,4090.00,4060.00,3993.00,3907.00,3933.00,3970.00,3965.00,3959.00
".Laclede County, Missouri",35571.00,35596.00,35700.00,35668.00,35482.00,35654.00,35530.00,35469.00,35450.00,35418.00,35596.00,35723.00
".Lafayette County, Missouri",33381.00,33369.00,33381.00,33207.00,33054.00,32823.00,32619.00,32624.00,32534.00,32579.00,32542.00,32708.00
".Lawrence County, Missouri",38634.00,38647.00,38591.00,38502.00,38382.00,38104.00,37903.00,37981.00,38164.00,38256.00,38264.00,38355.00
".Lewis County, Missouri",10211.00,10209.00,10210.00,10220.00,10119.00,10111.00,10099.00,10138.00,10072.00,9952.00,9839.00,9776.00
".Lincoln County, Missouri",52566.00,52536.00,52674.00,53051.00,53265.00,53785.00,54170.00,54567.00,55146.00,56045.00,57613.00,59013.00
".Linn County, Missouri",12761.00,12773.00,12774.00,12601.00,12488.00,12330.00,12320.00,12293.00,12146.00,12168.00,12039.00,11920.00
".Livingston County, Missouri",15195.00,15196.00,15128.00,15120.00,14997.00,14874.00,15006.00,14938.00,15127.00,15157.00,15181.00,15227.00
".McDonald County, Missouri",23083.00,23083.00,23072.00,22891.00,22966.00,22629.00,22820.00,22683.00,22705.00,22722.00,22963.00,22837.00
".Macon County, Missouri",15566.00,15566.00,15593.00,15486.00,15563.00,15475.00,15449.00,15284.00,15164.00,15262.00,15167.00,15117.00
".Madison County, Missouri",12226.00,12217.00,12197.00,12256.00,12373.00,12270.00,12192.00,12178.00,12213.00,12230.00,12188.00,12088.00
".Maries County, Missouri",9176.00,9153.00,9162.00,9171.00,9022.00,9037.00,9001.00,8936.00,8821.00,8790.00,8770.00,8697.00
".Marion County, Missouri",28781.00,28781.00,28787.00,28786.00,28746.00,28769.00,28766.00,28697.00,28689.00,28585.00,28540.00,28530.00
".Mercer County, Missouri",3785.00,3785.00,3770.00,3774.00,3708.00,3664.00,3683.00,3660.00,3661.00,3656.00,3626.00,3617.00
".Miller County, Missouri",24748.00,24748.00,24716.00,24718.00,24582.00,24812.00,24833.00,24872.00,24998.00,25202.00,25315.00,25619.00
".Mississippi County, Missouri",14358.00,14376.00,14330.00,14234.00,14274.00,14174.00,14175.00,13965.00,13738.00,13594.00,13394.00,13180.00
".Moniteau County, Missouri",15607.00,15605.00,15626.00,15706.00,15669.00,15742.00,15809.00,15873.00,15991.00,16047.00,16186.00,16132.00
".Monroe County, Missouri",8840.00,8844.00,8786.00,8683.00,8692.00,8770.00,8737.00,8637.00,8633.00,8596.00,8636.00,8644.00
".Montgomery County, Missouri",12236.00,12224.00,12207.00,12202.00,11965.00,11847.00,11718.00,11572.00,11447.00,11378.00,11488.00,11551.00
".Morgan County, Missouri",20565.00,20567.00,20543.00,20378.00,20082.00,20122.00,20074.00,20065.00,20089.00,20162.00,20414.00,20627.00
".New Madrid County, Missouri",18956.00,18940.00,18934.00,18764.00,18471.00,18316.00,18229.00,18067.00,17839.00,17544.00,17272.00,17076.00
".Newton County, Missouri",58114.00,58118.00,58177.00,58563.00,58637.00,58378.00,58127.00,58138.00,58178.00,58191.00,58158.00,58236.00
".Nodaway County, Missouri",23370.00,23373.00,23401.00,23433.00,23327.00,23151.00,22981.00,22625.00,22455.00,22401.00,22223.00,22092.00
".Oregon County, Missouri",10881.00,10881.00,10935.00,11044.00,10966.00,10927.00,10823.00,10850.00,10746.00,10553.00,10558.00,10529.00
".Osage County, Missouri",13878.00,13909.00,13905.00,13908.00,13846.00,13677.00,13638.00,13538.00,13613.00,13658.00,13652.00,13615.00
".Ozark County, Missouri",9723.00,9728.00,9746.00,9647.00,9593.00,9503.00,9439.00,9364.00,9199.00,9227.00,9070.00,9174.00
".Pemiscot County, Missouri",18296.00,18287.00,18261.00,18185.00,18075.00,17774.00,17564.00,17410.00,17060.00,16783.00,16256.00,15805.00
".Perry County, Missouri",18971.00,18971.00,18938.00,19008.00,19001.00,19053.00,19118.00,19068.00,19216.00,19262.00,19274.00,19136.00
".Pettis County, Missouri",42201.00,42214.00,42274.00,42155.00,42304.00,42196.00,42200.00,42300.00,42249.00,42445.00,42441.00,42339.00
".Phelps County, Missouri",45156.00,45124.00,45294.00,45246.00,45230.00,45006.00,44925.00,44766.00,44708.00,44551.00,44551.00,44573.00
".Pike County, Missouri",18516.00,18511.00,18476.00,18661.00,18552.00,18608.00,18497.00,18409.00,18507.00,18557.00,18502.00,18302.00
".Platte County, Missouri",89322.00,89329.00,89702.00,90880.00,92151.00,93367.00,94859.00,96445.00,98641.00,101141.00,102764.00,104418.00
".Polk County, Missouri",31137.00,31130.00,31157.00,31202.00,31082.00,31117.00,31118.00,31256.00,31380.00,31742.00,32214.00,32149.00
".Pulaski County, Missouri",52274.00,52282.00,52859.00,53297.00,53475.00,54077.00,53550.00,53204.00,52456.00,51862.00,51997.00,52607.00
".Putnam County, Missouri",4979.00,4979.00,4974.00,4976.00,4945.00,4884.00,4843.00,4860.00,4825.00,4778.00,4748.00,4696.00
".Ralls County, Missouri",10167.00,10175.00,10193.00,10275.00,10226.00,10164.00,10276.00,10169.00,10230.00,10226.00,10234.00,10309.00
".Randolph County, Missouri",25414.00,25418.00,25458.00,25282.00,25334.00,24945.00,25050.00,25041.00,24970.00,24899.00,24732.00,24748.00
".Ray County, Missouri",23494.00,23516.00,23517.00,23346.00,23081.00,23064.00,22936.00,22793.00,22741.00,22877.00,22945.00,23018.00
".Reynolds County, Missouri",6696.00,6690.00,6676.00,6565.00,6548.00,6454.00,6400.00,6292.00,6347.00,6260.00,6282.00,6270.00
".Ripley County, Missouri",14100.00,14106.00,14102.00,14140.00,14028.00,13985.00,13932.00,13788.00,13775.00,13565.00,13420.00,13288.00
".St. Charles County, Missouri",360485.00,360495.00,361803.00,365582.00,369111.00,374288.00,379844.00,384978.00,390541.00,395130.00,398780.00,402022.00
".St. Clair County, Missouri",9805.00,9805.00,9823.00,9693.00,9527.00,9487.00,9432.00,9411.00,9288.00,9365.00,9389.00,9397.00
".Ste. Genevieve County, Missouri",18145.00,18147.00,18127.00,18196.00,17868.00,17951.00,17936.00,17804.00,17875.00,17792.00,17877.00,17894.00
".St. Francois County, Missouri",65359.00,65369.00,65529.00,65590.00,65803.00,66102.00,65784.00,66232.00,66356.00,66674.00,66737.00,67215.00
".St. Louis County, Missouri",998954.00,998985.00,998840.00,1000040.00,1000761.00,1000456.00,1000528.00,1001109.00,997837.00,996227.00,995219.00,994205.00
".Saline County, Missouri",23370.00,23370.00,23420.00,23406.00,23544.00,23355.00,23398.00,23226.00,23095.00,22910.00,22890.00,22761.00
".Schuyler County, Missouri",4431.00,4431.00,4441.00,4389.00,4387.00,4370.00,4392.00,4500.00,4501.00,4518.00,4594.00,4660.00
".Scotland County, Missouri",4843.00,4853.00,4840.00,4835.00,4865.00,4893.00,4840.00,4821.00,4902.00,4948.00,4938.00,4902.00
".Scott County, Missouri",39191.00,39199.00,39261.00,39147.00,39161.00,39207.00,38868.00,39007.00,38760.00,38576.00,38541.00,38280.00
".Shannon County, Missouri",8441.00,8435.00,8443.00,8412.00,8332.00,8288.00,8293.00,8273.00,8222.00,8235.00,8189.00,8166.00
".Shelby County, Missouri",6373.00,6372.00,6365.00,6235.00,6216.00,6152.00,6092.00,6101.00,6044.00,5995.00,5997.00,5930.00
".Stoddard County, Missouri",29968.00,29968.00,30027.00,29851.00,29814.00,29795.00,29785.00,29736.00,29498.00,29364.00,29264.00,29025.00
".Stone County, Missouri",32202.00,32208.00,32235.00,32118.00,31893.00,31658.00,31445.00,31307.00,31471.00,31642.00,31701.00,31952.00
".Sullivan County, Missouri",6714.00,6714.00,6737.00,6663.00,6556.00,6497.00,6472.00,6366.00,6333.00,6212.00,6233.00,6089.00
".Taney County, Missouri",51675.00,51672.00,51902.00,52652.00,52901.00,53255.00,53810.00,54216.00,54608.00,55100.00,55719.00,55928.00
".Texas County, Missouri",26008.00,26016.00,26042.00,25928.00,25791.00,25685.00,25659.00,25660.00,25805.00,25650.00,25506.00,25398.00
".Vernon County, Missouri",21159.00,21163.00,21159.00,21084.00,20930.00,20978.00,20983.00,20758.00,20653.00,20507.00,20492.00,20563.00
".Warren County, Missouri",32513.00,32539.00,32605.00,32604.00,32738.00,32980.00,33180.00,33532.00,33871.00,34448.00,34766.00,35649.00
".Washington County, Missouri",25195.00,25201.00,25201.00,25105.00,25088.00,25144.00,25079.00,24793.00,24852.00,24994.00,24933.00,24730.00
".Wayne County, Missouri",13521.00,13535.00,13519.00,13425.00,13408.00,13475.00,13481.00,13431.00,13236.00,13303.00,13132.00,12873.00
".Webster County, Missouri",36202.00,36264.00,36320.00,36448.00,36448.00,36626.00,37042.00,37604.00,38154.00,38745.00,39179.00,39592.00
".Worth County, Missouri",2171.00,2169.00,2152.00,2118.00,2080.00,2079.00,2054.00,2042.00,2015.00,2041.00,2026.00,2013.00
".Wright County, Missouri",18815.00,18742.00,18779.00,18572.00,18556.00,18333.00,18198.00,18146.00,18185.00,18210.00,18187.00,18289.00
".St. Louis city, Missouri",319294.00,319289.00,319336.00,319344.00,319416.00,318476.00,317399.00,316010.00,312633.00,308233.00,303419.00,300576.00
".Beaverhead County, Montana",9246.00,9246.00,9255.00,9210.00,9359.00,9306.00,9337.00,9295.00,9463.00,9450.00,9412.00,9453.00
